videoid,contentUrl,page_dir,name,duration_seconds
1041670687,https://ak.picdn.net/shutterstock/videos/1041670687/preview/stock-footage-tokyo-japan-november-aerial-high-angle-view-of-cityscape-of-tokyo-in-sunset-scenery-of.mp4,196451_196500,"Tokyo, japan - november 2019 : aerial high angle view of cityscape of tokyo in sunset. scenery of central downtown area and business district. clear blue and purple skyline. view from shibuya ward.",35.0
9848303,https://ak.picdn.net/shutterstock/videos/9848303/preview/stock-footage-moscow-russia-may-dark-auditorium-for-experiment-during-lecture-in-moscow-state.mp4,196451_196500,"Moscow, russia - may 17, 2014: dark auditorium for experiment during lecture in moscow state university. faculty of physics in moscow state university was founded in 1933",8.0
25977380,https://ak.picdn.net/shutterstock/videos/25977380/preview/stock-footage-letter-burning-in-the-fire-you-are-fired-k.mp4,196451_196500,Letter burning in the fire. (you are fired.)4k.,61.0
4338347,https://ak.picdn.net/shutterstock/videos/4338347/preview/stock-footage-african-american-friends-laughing-and-using-tablet-in-caf-x-e.mp4,196451_196500,African american friends laughing and using tablet in caf\x8e,16.0
1064400244,https://ak.picdn.net/shutterstock/videos/1064400244/preview/stock-footage-group-of-people-rock-climbing.mp4,196501_196550,Group of people rock climbing,8.0
1036304483,https://ak.picdn.net/shutterstock/videos/1036304483/preview/stock-footage-firebox-abstract-background-sec-looped-video-k-fhd-hd-abstract-fire-background-looped-video.mp4,196501_196550,"Firebox abstract background 12sec, looped video, 4k, fhd, hd, abstract 
fire background,looped video",12.0
27157237,https://ak.picdn.net/shutterstock/videos/27157237/preview/stock-footage-white-tailed-deer-from-below-angle.mp4,196501_196550,White tailed deer from below angle,9.0
7057507,https://ak.picdn.net/shutterstock/videos/7057507/preview/stock-footage-klipspringers-in-serengeti-np-tanzania.mp4,196501_196550,"Klipspringers in serengeti np, tanzania",26.0
1053496838,https://ak.picdn.net/shutterstock/videos/1053496838/preview/stock-footage-stepping-feet-a-woman-with-a-large-baggage-in-her-hand-is-dragging-her-things-around-the-hotel.mp4,196551_196600,"Stepping feet,a woman with a large baggage in her hand is dragging her things around the hotel lobby, the lady is carrying a suitcase",8.0
7914316,https://ak.picdn.net/shutterstock/videos/7914316/preview/stock-footage-colorful-mixed-different-letters-on-white.mp4,196551_196600,"Colorful mixed different letters on white
",10.0
20135257,https://ak.picdn.net/shutterstock/videos/20135257/preview/stock-footage-cold-springs-new-york-with-ball.mp4,196551_196600,"Cold springs, new york 1963: with ball",9.0
1011641900,https://ak.picdn.net/shutterstock/videos/1011641900/preview/stock-footage-blue-sky-with-clouds-timelapse-white-big-cloud-on-blue-sky-a-big-and-fluffy-cumulonimbus-cloud-in.mp4,196551_196600,Blue sky with clouds timelapse. white big cloud on blue sky. a big and fluffy cumulonimbus cloud in the blue sky. edge of a large white cloud timelapse. panorama. landscape blue sky moving timelapse,15.0
1027461470,https://ak.picdn.net/shutterstock/videos/1027461470/preview/stock-footage-coral-reef-in-the-red-sea-abu-dub-beautiful-underwater-landscape-with-tropical-fish-and-corals.mp4,196551_196600,"Coral reef in the red sea, abu dub. beautiful underwater landscape with tropical fish and corals. life coral reef. egypt",21.0
1057733560,https://ak.picdn.net/shutterstock/videos/1057733560/preview/stock-footage-firework-soft-focus-bokeh-lots-of-colors-looping-over-black.mp4,196551_196600,Firework soft focus / bokeh lots of colors.looping over black,17.0
27887320,https://ak.picdn.net/shutterstock/videos/27887320/preview/stock-footage-adult-woman-happy-to-be-rich-closeup-of-female-caucasian-hands-holding-many-banknotes-of-us.mp4,196551_196600,Adult woman happy to be rich. closeup of 2 female caucasian hands holding many banknotes of us dollars isolated on white background. real time full hd video footage.,11.0
22213138,https://ak.picdn.net/shutterstock/videos/22213138/preview/stock-footage-businessman-working-on-laptop-in-cafe-online-stream-on-the-internet.mp4,196601_196650,Businessman working on laptop in cafe. online stream on the internet,14.0
1010517014,https://ak.picdn.net/shutterstock/videos/1010517014/preview/stock-footage-stunning-aerial-drone-shot-from-the-isle-of-islay-coast-line-scotland.mp4,196601_196650,"Stunning aerial drone shot from the isle of islay coast line, scotland",29.0
1050899725,https://ak.picdn.net/shutterstock/videos/1050899725/preview/stock-footage-amsterdam-netherlands-april-frozen-heineken-draft-beer-tab-hd.mp4,196601_196650,"Amsterdam, netherlands - 4 april 2017 - frozen heineken draft beer tab hd",7.0
32763349,https://ak.picdn.net/shutterstock/videos/32763349/preview/stock-footage-girl-is-dancing-a-sexy-dance-silhouette-white-background-slow-motion.mp4,196601_196650,Girl is dancing a sexy dance. silhouette. white background. slow motion,55.0
936727,https://ak.picdn.net/shutterstock/videos/936727/preview/stock-footage-the-big-beautiful-fountain-in-park-petergof-in-the-summer-time-lapse.mp4,196601_196650,The big beautiful fountain in park petergof in the summer time lapse,8.0
1050879175,https://ak.picdn.net/shutterstock/videos/1050879175/preview/stock-footage-japanese-woman-sitting-on-bench-and-making-video-call-by-smartphone-concept-of-selfie-and-modern.mp4,196601_196650,Japanese woman sitting on bench and making video call by smartphone. concept of selfie and modern technology.,17.0
25577690,https://ak.picdn.net/shutterstock/videos/25577690/preview/stock-footage-cute-little-girl-with-jar-of-colorful-candy.mp4,196601_196650,Cute little girl with jar of colorful candy,7.0
1035154133,https://ak.picdn.net/shutterstock/videos/1035154133/preview/stock-footage-man-putting-on-earphones-before-running-man-running-with-earphones-portrait.mp4,196651_196700,Man putting on earphones before running. man running with earphones. portrait,12.0
1035653876,https://ak.picdn.net/shutterstock/videos/1035653876/preview/stock-footage-aerial-k-kitesurfer-in-action.mp4,196651_196700,Aerial 4k - kitesurfer in action,15.0
1013476274,https://ak.picdn.net/shutterstock/videos/1013476274/preview/stock-footage-young-woman-eating-fast-food-black-hamburger-k.mp4,196651_196700,"Young woman eating fast food, black hamburger 4k",18.0
1013767526,https://ak.picdn.net/shutterstock/videos/1013767526/preview/stock-footage-green-water-of-lake-in-the-park.mp4,196651_196700,Green water of lake in the park,9.0
1045077895,https://ak.picdn.net/shutterstock/videos/1045077895/preview/stock-footage-berdsk-siberia-russia-january-annual-dog-sledding-teams-of-participants-in-the-dog.mp4,196651_196700,"Berdsk, siberia / russia, january/12/2020 annual dog sledding. teams of participants in the dog sled race go with flags on a snow-covered field before the start of the race. back lighting.",9.0
26682298,https://ak.picdn.net/shutterstock/videos/26682298/preview/stock-footage-penguins-on-land.mp4,196701_196750,Penguins on land,5.0
7716973,https://ak.picdn.net/shutterstock/videos/7716973/preview/stock-footage-beautiful-violinist-in-black-tracery-dress-plays-on-a-rock-by-the-blue-sea.mp4,196701_196750,Beautiful violinist in black tracery dress plays on a rock by the blue sea,30.0
1055096579,https://ak.picdn.net/shutterstock/videos/1055096579/preview/stock-footage-resting-on-a-tropical-beach-throwing-plastic-plate.mp4,196701_196750,Resting on a tropical beach. throwing plastic plate. ,48.0
33882448,https://ak.picdn.net/shutterstock/videos/33882448/preview/stock-footage-monaco-city-town-monte-carlo-drone-flight-port-yahts-sea-flats.mp4,196701_196750,Monaco city town monte carlo drone flight port yahts sea flats,9.0
1036692527,https://ak.picdn.net/shutterstock/videos/1036692527/preview/stock-footage-grown-male-with-the-hands-in-praying-position-in-ecuador.mp4,196701_196750,Grown male with the hands in praying position in ecuador,5.0
1020513709,https://ak.picdn.net/shutterstock/videos/1020513709/preview/stock-footage-top-drone-view-of-downtown-the-charming-town-of-chalco-mexico-and-view-of-the-downtown-and-roads.mp4,196701_196750,"Top drone view of downtown the charming town of chalco mexico, and view of the downtown and roads towards mexico city.",24.0
1024806608,https://ak.picdn.net/shutterstock/videos/1024806608/preview/stock-footage-virtual-reality-headset-with-digital-technology-concept.mp4,196701_196750,Virtual reality headset with digital technology concept,17.0
1061915998,https://ak.picdn.net/shutterstock/videos/1061915998/preview/stock-footage-video-from-a-drone-sunny-summer-a-flight-between-pine-trees-from-a-cliff-to-the-river.mp4,196751_196800,"Video from a drone, sunny summer, a flight between pine trees from a cliff to the river",11.0
1023267319,https://ak.picdn.net/shutterstock/videos/1023267319/preview/stock-footage-aerial-low-level-view-river-bank-remote-mountain-range-terrain-wilderness-area-rocky-mountains-red.mp4,196751_196800,"Aerial low level view river bank remote mountain range terrain wilderness area rocky mountains, red epic",22.0
28614679,https://ak.picdn.net/shutterstock/videos/28614679/preview/stock-footage-close-up-of-baked-pizza-on-wooden-table.mp4,196751_196800,Close-up of baked pizza on wooden table,11.0
19551652,https://ak.picdn.net/shutterstock/videos/19551652/preview/stock-footage-russia-saint-petersburg-september-aero-video-filming-of-the-cathedral-church-of-the.mp4,196751_196800,"Russia, saint-petersburg, 2 september 2016: aero video filming of the cathedral church of the savior on blood at sunset, gold domes and crosses shine, roofs of st. petersburg, power, a panorama,",29.0
10410884,https://ak.picdn.net/shutterstock/videos/10410884/preview/stock-footage-abstract-fantasy-organic-forms-blue-background.mp4,196751_196800,Abstract fantasy organic forms blue background 12,20.0
8877583,https://ak.picdn.net/shutterstock/videos/8877583/preview/stock-footage-live-coals.mp4,196801_196850,Live coals,15.0
2412872,https://ak.picdn.net/shutterstock/videos/2412872/preview/stock-footage-helicopter.mp4,196801_196850,Helicopter,15.0
1028495840,https://ak.picdn.net/shutterstock/videos/1028495840/preview/stock-footage-aerial-drone-video-of-iconic-village-of-cernobbio-in-lake-como-one-of-the-most-beautiful-and.mp4,196801_196850,"Aerial drone video of iconic village of cernobbio in lake como one of the most beautiful and deepest in europe, lombardy, italy",11.0
1023513391,https://ak.picdn.net/shutterstock/videos/1023513391/preview/stock-footage-water-and-drought-in-the-marshes-of-camargue-in-the-south-east-of-france-real-time-k.mp4,196801_196850,"Water and drought in the marshes of camargue, in the south east of france, real time 4k",10.0
1012914872,https://ak.picdn.net/shutterstock/videos/1012914872/preview/stock-footage-wild-plant-with-aerial-roots-in-wetlands-seawater-or-salt-water-mangrove-forest-have-a.mp4,196801_196850,"Wild plant with aerial roots in wetlands, seawater or salt water,mangrove forest have a pneumatophore root or prop root for growth and support trunk.",55.0
1048778566,https://ak.picdn.net/shutterstock/videos/1048778566/preview/stock-footage-taiz-yemen-oct-houthi-militia-shells-that-landed-on-civilian-homes-in-the-yemeni-city.mp4,196801_196850,Taiz / yemen - 09 oct 2016 : houthi militia shells that landed on civilian homes in the yemeni city of taiz,9.0
1022215726,https://ak.picdn.net/shutterstock/videos/1022215726/preview/stock-footage-circa-snow-is-too-deep-for-a-car-to-navigate-a-curved-road-forcing-the-passengers-out-to.mp4,196851_196900,"Circa 1982 - snow is too deep for a car to navigate a curved road, forcing the passengers out to push.",30.0
1006596640,https://ak.picdn.net/shutterstock/videos/1006596640/preview/stock-footage-a-flight-over-the-roofs-in-the-center-of-st-petersburg-on-a-sunny-evening-streets-with-traffic.mp4,196851_196900,"A flight over the roofs in the center of st. petersburg on a sunny evening - streets with traffic, parks, quarters, yards, buildings ... russia, saint petersburg, nekrasov garden, september 2017",22.0
1054805807,https://ak.picdn.net/shutterstock/videos/1054805807/preview/stock-footage-swedish-meadow-surrounded-by-old-oaks-in-a-summer-afternoon.mp4,196851_196900,Swedish meadow surrounded by old oaks in a summer afternoon,11.0
1019900716,https://ak.picdn.net/shutterstock/videos/1019900716/preview/stock-footage-closeup-view-of-model-girl-getting-professional-makeup-by-makeup-artist-at-beauty-salon-people.mp4,196901_196950,"Closeup view of model girl getting professional makeup by makeup artist at beauty salon. people, cosmetics, care, lifestyle, style concept",16.0
1015386082,https://ak.picdn.net/shutterstock/videos/1015386082/preview/stock-footage-the-train-truck-and-car.mp4,196901_196950,The train truck and car.,14.0
1024707659,https://ak.picdn.net/shutterstock/videos/1024707659/preview/stock-footage-the-blacksmith-in-the-production-process-of-metal-products-handmade-on-the-openair-workshop.mp4,196901_196950,The blacksmith in the production process of metal products handmade on the openair workshop. blacksmith strikes with a hammer on metal. hands of a blacksmith with red-hot billet close up,14.0
1053391217,https://ak.picdn.net/shutterstock/videos/1053391217/preview/stock-footage-grapefruits-and-strawberries-appear-on-cutting-board-and-jug-filling-with-juice-stop-motion.mp4,196901_196950,Grapefruits and strawberries appear on cutting board and jug filling with juice - stop motion	,6.0
29402575,https://ak.picdn.net/shutterstock/videos/29402575/preview/stock-footage-closeup-of-blogger-s-finger-scrolling-screen-on-digital-tablet.mp4,196951_197000,Closeup of blogger's finger scrolling screen on digital tablet,14.0
31746373,https://ak.picdn.net/shutterstock/videos/31746373/preview/stock-footage-beach-sunset.mp4,196951_197000,Beach sunset,20.0
1061670979,https://ak.picdn.net/shutterstock/videos/1061670979/preview/stock-footage-flags-of-benin-with-green-screen-chroma-key-high-quality-k-uhd-fps.mp4,196951_197000,Flags of benin with green screen chroma key high quality 4k uhd 60fps,20.0
1029657224,https://ak.picdn.net/shutterstock/videos/1029657224/preview/stock-footage-man-working-in-a-brewery.mp4,196951_197000,Man working in a brewery,29.0
3520226,https://ak.picdn.net/shutterstock/videos/3520226/preview/stock-footage-brown-bear.mp4,196951_197000,Brown bear,9.0
1033037126,https://ak.picdn.net/shutterstock/videos/1033037126/preview/stock-footage-beautiful-happy-young-woman-cooks-tea-on-a-gas-burner-near-river-in-autumn-forest-oak-leaves.mp4,197001_197050,"Beautiful happy young woman cooks tea on a gas burner,near river in autumn forest,oak leaves. female with her mixbreed dog.slow motion.",12.0
1014841774,https://ak.picdn.net/shutterstock/videos/1014841774/preview/stock-footage-stairs-and-railing-climb-tilt-up-shot-monumental-rock-h-bichenstein-harz-mountain-range-germany.mp4,197001_197050,"Stairs and railing climb tilt up shot monumental rock hübichenstein, harz mountain range, germany / stairs and railing climb tilt up shot monumental rock hübichenstein, harz mountain range, germany",11.0
1039800596,https://ak.picdn.net/shutterstock/videos/1039800596/preview/stock-footage-a-woman-crosses-her-finger-green-screen.mp4,197001_197050,A woman crosses her finger green screen,9.0
19095958,https://ak.picdn.net/shutterstock/videos/19095958/preview/stock-footage-hands-counting-dollar-bills-closeup.mp4,197001_197050,Hands counting dollar bills closeup,20.0
7006168,https://ak.picdn.net/shutterstock/videos/7006168/preview/stock-footage-portrait-of-two-best-friends-enjoying-vacation-together.mp4,197001_197050,Portrait of two best friends enjoying vacation together,18.0
1021578412,https://ak.picdn.net/shutterstock/videos/1021578412/preview/stock-footage-family-with-child-walking-together-in-nature-slow-motion-video-back-view.mp4,197001_197050,"Family with child walking together in nature, slow motion video, back view",18.0
1043739862,https://ak.picdn.net/shutterstock/videos/1043739862/preview/stock-footage-london-england-view-of-trafalgar-square-a-public-square-in-the-city-of-westminster.mp4,197001_197050,"London 03/29/19, england.
view of trafalgar square, a public square in the city of westminster, central london  and the national gallery",10.0
22783624,https://ak.picdn.net/shutterstock/videos/22783624/preview/stock-footage-couple-make-toast-as-they-celebrate-at-party-together.mp4,197051_197100,Couple make toast as they celebrate at party together,28.0
21055327,https://ak.picdn.net/shutterstock/videos/21055327/preview/stock-footage-pumpkin-squash-happy-thanksgiving-day-background-autumn-thanksgiving-pumpkins-over-wooden.mp4,197051_197100,"Pumpkin, squash. happy thanksgiving day background. autumn thanksgiving pumpkins over wooden background, still-life. beautiful holiday autumn festival concept scene fall, harvest. full hd 1080p video",5.0
1054516028,https://ak.picdn.net/shutterstock/videos/1054516028/preview/stock-footage-particles-dust-abstract-light-motion-titles-cinematic-background-loop.mp4,197051_197100,Particles dust abstract light motion titles cinematic background loop,12.0
1051527730,https://ak.picdn.net/shutterstock/videos/1051527730/preview/stock-footage-waving-flags-of-spotify-close-up-digital-render-realistic-animation-loop-video-k-ultra-hd.mp4,197051_197100,Waving flags of spotify close-up. digital render. realistic animation. loop video. 4k ultra hd. turkey.,30.0
1039160138,https://ak.picdn.net/shutterstock/videos/1039160138/preview/stock-footage-close-up-of-the-lips-of-young-woman-wearing-earrings.mp4,197051_197100,Close up of the lips of young woman wearing earrings,15.0
6075635,https://ak.picdn.net/shutterstock/videos/6075635/preview/stock-footage-aerial-cliffs-by-the-sandy-beach.mp4,197051_197100,Aerial: cliffs by the sandy beach,22.0
28556770,https://ak.picdn.net/shutterstock/videos/28556770/preview/stock-footage-vj-fractal-grey-kaleidoscopic-background-background-blue-motion-with-fractal-design-on-black.mp4,197101_197150,Vj fractal grey kaleidoscopic background. background blue motion with fractal design on black background. disco spectrum lights concert spot bulb. light tunnel. seamless loop.,11.0
17022805,https://ak.picdn.net/shutterstock/videos/17022805/preview/stock-footage--k-friends-watching-sports-game-on-tv-have-negative-reaction-to-action-on-screen-uk-april.mp4,197101_197150,"4k friends watching sports game on tv have negative reaction to action on screen uk - april, 2016",30.0
1050093070,https://ak.picdn.net/shutterstock/videos/1050093070/preview/stock-footage-abstract-kaleidoscope-hypnotic-pattern-animation-footage.mp4,197101_197150,Abstract kaleidoscope hypnotic pattern animation footage,15.0
1062174829,https://ak.picdn.net/shutterstock/videos/1062174829/preview/stock-footage-little-girl-with-a-backpack-run-to-school-school-and-kindergarten-education-concept-back-view.mp4,197101_197150,"Little girl with a backpack run to school. school and kindergarten education concept. back view, slow motion and steadicam video.",17.0
1046971702,https://ak.picdn.net/shutterstock/videos/1046971702/preview/stock-footage-kaleidoscope-fractal-animation-looped-motion-video-background.mp4,197101_197150,Kaleidoscope fractal animation. looped motion video background.,8.0
1012933109,https://ak.picdn.net/shutterstock/videos/1012933109/preview/stock-footage-mountaineering-equipment-and-preparation-for-climbing-amasya-tureky.mp4,197151_197200,"Mountaineering equipment and preparation for climbing. amasya,tureky 13.09.2013",14.0
11922335,https://ak.picdn.net/shutterstock/videos/11922335/preview/stock-footage-picturesque-girona-landscape.mp4,197151_197200,Picturesque girona landscape,15.0
1046861332,https://ak.picdn.net/shutterstock/videos/1046861332/preview/stock-footage-wide-view-of-kite-surfers-beach-windsurfers-riding-on-waves-kite-surfing-water-sports-activity.mp4,197151_197200,Wide view of kite surfers beach. windsurfers riding on waves. kite surfing. water-sports activity.,16.0
1009292375,https://ak.picdn.net/shutterstock/videos/1009292375/preview/stock-footage-top-view-on-the-black-office-desk-and-black-tablet-computer-with-green-screen-and-male-hands-taping.mp4,197151_197200,Top view on the black office desk and black tablet computer with green screen and male hands taping and scrolling on it. office stuff and cup of tea beside. horizontal. chroma key.,20.0
23737228,https://ak.picdn.net/shutterstock/videos/23737228/preview/stock-footage-the-man-in-trousers-and-shirt-counting-money-dollars-put-them-in-his-pocket-and-puts-like-thumbs.mp4,197151_197200,"The man in trousers and shirt counting money dollars, put them in his pocket and puts like, thumbs up",25.0
23465158,https://ak.picdn.net/shutterstock/videos/23465158/preview/stock-footage-mobile-office-animated-word-cloud-text-design-animation.mp4,197201_197250,"Mobile office animated word cloud, text design animation.",15.0
32679190,https://ak.picdn.net/shutterstock/videos/32679190/preview/stock-footage-aerial-view-of-running-woman-against-mountain-scenery-landscape-in-montenegro-travel-concept.mp4,197201_197250,"Aerial view of running woman against mountain scenery landscape in montenegro. travel concept. 
",11.0
17070475,https://ak.picdn.net/shutterstock/videos/17070475/preview/stock-footage-phuket-thailand-june-an-unidentified-people-working-on-pressure-washer-to-cleaning-boat-hull.mp4,197201_197250,"Phuket, thailand - june 3 : an unidentified people working on pressure washer to cleaning boat hull barnacles antifouling and seaweed at the harbor in phuket on june 3, 2016. ",10.0
20619175,https://ak.picdn.net/shutterstock/videos/20619175/preview/stock-footage-stockholm-sweden-august-portrait-of-two-zombie-girls-posing-for-the-camera-during-the.mp4,197201_197250,"Stockholm, sweden, august 2016: portrait of two zombie girls posing for the camera during the preparation and make up phase of the zombie walk in the streets of the city",12.0
10144397,https://ak.picdn.net/shutterstock/videos/10144397/preview/stock-footage--k-angry-looking-cat-close-up-face.mp4,197201_197250,4k angry looking cat close up face ,20.0
1029732017,https://ak.picdn.net/shutterstock/videos/1029732017/preview/stock-footage-aerial-view-on-rishikesh-india-k-drone-ungraded-flat.mp4,197201_197250,"Aerial view on rishikesh, india, 4k drone, ungraded/flat",22.0
754432,https://ak.picdn.net/shutterstock/videos/754432/preview/stock-footage-autumn-the-fallen-sheet-on-a-background-lake-and-a-volcano.mp4,197201_197250,Autumn. the fallen sheet. on a background lake and a volcano.,13.0
2121134,https://ak.picdn.net/shutterstock/videos/2121134/preview/stock-footage-sunset-in-rome-d-animation-vintage-design.mp4,197251_197300,Sunset in rome 3d animation vintage design,10.0
4976045,https://ak.picdn.net/shutterstock/videos/4976045/preview/stock-footage-timelapse-clouds-and-stars-over-a-valley-at-night-digital-zoom-version.mp4,197251_197300,Timelapse: clouds and stars over a valley at night: digital zoom version,7.0
1063563319,https://ak.picdn.net/shutterstock/videos/1063563319/preview/stock-footage-day-of-december-month-calendar-on-workplace-yellow-background-empty-space-for-text-copy-space.mp4,197251_197300,"Day 19 of december month, calendar on workplace yellow background, empty space for text, copy space right",7.0
14485321,https://ak.picdn.net/shutterstock/videos/14485321/preview/stock-footage-red-opium-poppy-flowers-and-seed-pods-are-blown-by-gently-wind.mp4,197251_197300,Red opium poppy flowers and seed pods are  blown by gently wind,15.0
2104943,https://ak.picdn.net/shutterstock/videos/2104943/preview/stock-footage-robot.mp4,197251_197300,Robot,10.0
23597965,https://ak.picdn.net/shutterstock/videos/23597965/preview/stock-footage-crowd-of-runners-feet-at-marathon-race.mp4,197301_197350,Crowd of runners feet at marathon race.,17.0
1014009506,https://ak.picdn.net/shutterstock/videos/1014009506/preview/stock-footage-the-child-is-sitting-at-the-wheel-of-a-children-s-car-in-the-playground-a-little-boy-sitting-on.mp4,197301_197350,The child is sitting at the wheel of a children's car in the playground. a little boy sitting on the car on the playground in the summer in the park.,18.0
2509127,https://ak.picdn.net/shutterstock/videos/2509127/preview/stock-footage-appetizing-redcurrant-in-the-plantation.mp4,197301_197350,Appetizing redcurrant in the plantation.,20.0
23323918,https://ak.picdn.net/shutterstock/videos/23323918/preview/stock-footage-reflection-in-the-glass-of-the-restaurant-in-the-evening.mp4,197301_197350,Reflection in the glass of the restaurant in the evening,13.0
23966701,https://ak.picdn.net/shutterstock/videos/23966701/preview/stock-footage-santa-monica-pier-at-sunset-wide-shot.mp4,197351_197400,Santa monica pier at sunset wide shot,25.0
5045600,https://ak.picdn.net/shutterstock/videos/5045600/preview/stock-footage--sao-paulo-brazil-november-people-protest-on-santos-city-against-corruption-poverty.mp4,197351_197400," sao paulo, brazil, november 2, 2013 - people protest on santos city against corruption, poverty, inflation, cost of living, poor health care and education.",9.0
32925100,https://ak.picdn.net/shutterstock/videos/32925100/preview/stock-footage-aerial-footage-verrucole-fortress-in-tuscany-italy-k.mp4,197351_197400,"Aerial footage, verrucole fortress in tuscany, italy, 4k",13.0
9853553,https://ak.picdn.net/shutterstock/videos/9853553/preview/stock-footage-dentist-equipment-in-drawer-a-doctor-is-opening-the-drawer-with-different-types-of-modern-dentist.mp4,197351_197400,Dentist equipment in drawer / a doctor is opening the drawer with different types of modern dentist equipment.,11.0
1034652611,https://ak.picdn.net/shutterstock/videos/1034652611/preview/stock-footage-woman-hands-write-with-chalk-word-love-and-draw-a-heart-on-wooden-table-next-to-a-cup-of-fresh-hot.mp4,197401_197450,"Woman hands write with chalk word love and draw a heart on wooden table next to a cup of fresh hot tea. there is love for someone, or a surprise on valentines day.",13.0
1040714816,https://ak.picdn.net/shutterstock/videos/1040714816/preview/stock-footage-slow-motion-bright-colors-blue-and-pink-bubbles-oil-beautiful-paint-universe-color-moving.mp4,197401_197450,Slow motion bright colors blue and pink bubbles oil beautiful paint universe color moving multicolored. acrylic paint. fantastic hypnotic surface. abstract colorful paint metamorphosis structure.,13.0
16014622,https://ak.picdn.net/shutterstock/videos/16014622/preview/stock-footage-dynamic-light-beam-swipe-light-ray-flying-through-the-space.mp4,197401_197450,Dynamic light beam swipe - light ray flying through the space.,21.0
1025669486,https://ak.picdn.net/shutterstock/videos/1025669486/preview/stock-footage-kids-drawing-green-screen-with-theme-of-magnifying-glass.mp4,197401_197450,Kids drawing green screen with theme of magnifying glass,6.0
3075838,https://ak.picdn.net/shutterstock/videos/3075838/preview/stock-footage-medical-staff-taking-patient-blood-pressure.mp4,197451_197500,Medical staff taking patient blood pressure,21.0
1025757803,https://ak.picdn.net/shutterstock/videos/1025757803/preview/stock-footage-the-lighthouse-is-shining-by-sector-lights-stands-on-a-cliff-on-the-shores-of-the-mediterranean-sea.mp4,197451_197500,The lighthouse is shining by sector lights stands on a cliff on the shores of the mediterranean sea in spain against the night black sky. his ray of light hits the camera and creates beautiful flares,55.0
17602216,https://ak.picdn.net/shutterstock/videos/17602216/preview/stock-footage-bintulu-malaysia-june-footage-of-malaysian-airline-system-mas-aeroplane-wing-over.mp4,197451_197500,"Bintulu, malaysia - june 15, 2016 : footage of malaysian airline system (mas) aeroplane wing over cloud and blue sky.",11.0
1015103839,https://ak.picdn.net/shutterstock/videos/1015103839/preview/stock-footage-waterfall-in-the-river-with-rocks-on-serra-nova-state-park.mp4,197451_197500,Waterfall in the river with rocks on serra nova state park,40.0
1036967066,https://ak.picdn.net/shutterstock/videos/1036967066/preview/stock-footage-aerial-view-of-cityscape-of-london-tower-bridge-over-thames-river-and-tower-of-london-panorama.mp4,197501_197550,"Aerial view of cityscape of london, tower bridge over thames river and tower of london - panorama of capital city of united kingdom from above, great britain, europe",15.0
585070,https://ak.picdn.net/shutterstock/videos/585070/preview/stock-footage-time-lapse-sunset-silhouette-x-loop.mp4,197501_197550,Time lapse sunset silhouette 40x loop,15.0
1056399032,https://ak.picdn.net/shutterstock/videos/1056399032/preview/stock-footage-hagia-sophia-minaret-close-view.mp4,197501_197550,Hagia sophia minaret close view,18.0
3781844,https://ak.picdn.net/shutterstock/videos/3781844/preview/stock-footage-bird-in-zoo-foraging.mp4,197501_197550,Bird in zoo foraging ,24.0
1025465933,https://ak.picdn.net/shutterstock/videos/1025465933/preview/stock-footage-caucasian-family-consisting-of-father-mother-and-child-sitting-in-place-on-the-couch-and-get.mp4,197501_197550,"Caucasian family consisting of father, mother and child, sitting in place on the couch, and get ready for easter paint easter eggs.",10.0
19518103,https://ak.picdn.net/shutterstock/videos/19518103/preview/stock-footage-sun-glares-reflected-from-ripple-sea-water.mp4,197501_197550,Sun glares reflected from ripple sea water,22.0
1025942495,https://ak.picdn.net/shutterstock/videos/1025942495/preview/stock-footage-jurisdiction-animated-word-cloud-kinetic-typography.mp4,197551_197600,Jurisdiction animated word cloud. kinetic typography.,20.0
426856,https://ak.picdn.net/shutterstock/videos/426856/preview/stock-footage-hd-p-clip-with-a-slow-motion-waving-flag-of-tanzania-seamless-seconds-long-loop.mp4,197551_197600,"Hd 1080p clip with a slow motion waving flag of tanzania. seamless, 12 seconds long loop.  ",12.0
21528364,https://ak.picdn.net/shutterstock/videos/21528364/preview/stock-footage-animation-rotation-of-globe-of-earth-and-glass-stripes-on-background-animation-of-seamless-loop.mp4,197551_197600,Animation rotation of globe of earth and glass stripes on background. animation of seamless loop.,20.0
24238382,https://ak.picdn.net/shutterstock/videos/24238382/preview/stock-footage-kiev-ukraine-december-kiev-ukraine-bank-of-the-dnepr-river-in-the-winter.mp4,197551_197600,"Kiev, ukraine - december 13 , 2015. kiev. ukraine. bank of the dnepr river in the winter.",17.0
1055750927,https://ak.picdn.net/shutterstock/videos/1055750927/preview/stock-footage-aerial-view-on-phangan-island-rocky-coastline.mp4,197551_197600,Aerial view on phangan island rocky coastline,59.0
1015210138,https://ak.picdn.net/shutterstock/videos/1015210138/preview/stock-footage--k-aerial-footage-of-vineyard-fields-in-terrasses-de-lavaux-near-lausanne-in-switzerland-uhd.mp4,197601_197650,4k aerial footage of vineyard fields in terrasses de lavaux near lausanne in switzerland - uhd,23.0
29831608,https://ak.picdn.net/shutterstock/videos/29831608/preview/stock-footage-slow-motion-of-scottish-fold-mother-cat-feeding-her-kitten.mp4,197601_197650,Slow motion of scottish fold mother cat feeding her kitten,11.0
